
language,filename,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1130.76 s (39.5 files/s, 8599.8 lines/s)"
C++,./chrome/browser/sync/profile_sync_service.cc,352,312,1897
C++,./base/debug/trace_event_impl.cc,333,210,1894
C++,./chrome/browser/search_engines/template_url_service.cc,271,369,1894
C++,./third_party/protobuf/src/google/protobuf/compiler/parser_unittest.cc,315,176,1883
C++,./content/shell/renderer/test_runner/event_sender.cc,300,72,1879
C++,./ui/compositor/layer_animator_unittest.cc,612,134,1877
C++,./chrome/browser/extensions/extension_service.cc,321,384,1858
C++,./sync/internal_api/sync_encryption_handler_impl_unittest.cc,203,222,1857
C++,./content/browser/renderer_host/render_widget_host_view_aura.cc,346,253,1846
Objective C++,./chrome/browser/ui/cocoa/bookmarks/bookmark_bar_controller.mm,331,615,1841
C++,./content/browser/web_contents/web_contents_impl_unittest.cc,379,435,1831
C,./third_party/libxml/src/pattern.c,163,624,1826
C++,./ui/native_theme/native_theme_win.cc,154,173,1825
C,./net/third_party/nss/ssl/ssl3ext.c,278,351,1825
C++,./base/file_util_unittest.cc,408,369,1819
C/C++ Header,./third_party/harfbuzz-ng/src/hb-ot-layout-gsubgpos-private.hh,320,158,1819
C++,./net/http/http_cache_transaction.cc,354,372,1813
C++,./content/renderer/render_view_browsertest.cc,235,293,1812
C++,./content/browser/quota/quota_manager_unittest.cc,338,44,1808
C,./third_party/sqlite/src/src/os_win.c,245,743,1806
C++,./chrome/browser/ui/views/frame/browser_view.cc,357,400,1798
C,./third_party/sqlite/src/ext/fts3/fts3_write.c,239,690,1798
C++,./cc/output/renderer_pixeltest.cc,363,70,1797
C/C++ Header,./ui/gfx/win/msg_util.h,241,252,1790
C++,./chrome/browser/ui/tabs/tab_strip_model_unittest.cc,430,376,1786
C++,./ui/views/view.cc,453,272,1784
C++,./ui/views/widget/widget_unittest.cc,408,242,1782
C,./third_party/libxml/src/xinclude.c,170,639,1782
C,./third_party/libxml/src/xmlsave.c,172,599,1778
C++,./chrome/browser/extensions/api/web_request/web_request_api_unittest.cc,223,236,1773
C/C++ Header,./third_party/harfbuzz-ng/src/hb-ot-shape-complex-indic-machine.hh,40,25,1759
C++,./chrome/renderer/net/net_error_helper_core_unittest.cc,375,341,1758
C++,./components/webdata/common/web_database_migration_unittest.cc,444,471,1757
C++,./chrome/browser/ui/browser.cc,352,319,1755
C++,./chrome/browser/history/android/android_provider_backend_unittest.cc,218,171,1755
C++,./components/autofill/core/browser/webdata/autofill_table.cc,333,189,1753
C/C++ Header,./third_party/sqlite/src/src/sqliteInt.h,202,1282,1752
C/C++ Header,./gpu/command_buffer/client/gles2_cmd_helper_autogen.h,200,8,1751
C/C++ Header,./gpu/command_buffer/client/gles2_c_lib_autogen.h,6,9,1746
HTML,./chrome/test/data/autofill/heuristics/input/02_checkout_ae.com.html,73,1,1744
C,./third_party/sqlite/src/src/main.c,192,734,1744
C++,./components/autofill/core/browser/form_structure_unittest.cc,376,285,1741
C++,./content/browser/renderer_host/render_widget_host_impl.cc,362,212,1740
C++,./cc/animation/layer_animation_controller_unittest.cc,355,166,1737
C++,./ui/views/controls/menu/menu_controller.cc,276,283,1737
C++,./net/socket/ssl_client_socket_unittest.cc,417,375,1736
C++,./net/proxy/proxy_service_unittest.cc,570,506,1736
C++,./content/browser/renderer_host/render_process_host_impl.cc,286,291,1734
C/C++ Header,./third_party/tcmalloc/chromium/src/base/linux_syscall_support.h,99,445,1734
HTML,./chrome/test/data/dromaeo/tests/sunspider-regexp-dna.html,12,0,1728
C++,./extensions/browser/extension_prefs.cc,333,183,1721
C++,./cc/trees/layer_tree_host_unittest_delegated.cc,295,182,1716
C++,./chrome/browser/drive/fake_drive_service_unittest.cc,396,100,1714
Python,./ui/gl/generate_bindings.py,127,220,1704
Javascript,./chrome/test/data/v8_benchmark_v6/regexp.js,22,39,1703
C/C++ Header,./gpu/command_buffer/service/gles2_cmd_decoder_unittest_1_autogen.h,179,38,1699
C++,./third_party/fips181/fips181.cc,83,487,1698
C++,./net/dns/host_resolver_impl.cc,354,311,1696
C,./third_party/libxml/src/uri.c,192,749,1692
C++,./ui/events/gesture_detection/gesture_provider_unittest.cc,331,134,1689
Javascript,./third_party/accessibility-audit/axs_testing.js,4,20,1687
C,./third_party/expat/files/lib/xmltok_impl.c,55,42,1686
C++,./ui/views/win/hwnd_message_handler.cc,285,467,1677
Javascript,./third_party/qunit/src/qunit.js,289,327,1672
C++,./chrome/browser/sync_file_system/drive_backend/metadata_database.cc,283,65,1667
CSS,./ui/file_manager/file_manager/foreground/css/file_manager.css,294,84,1665
C/C++ Header,./third_party/tcmalloc/vendor/src/base/linux_syscall_support.h,92,436,1654
C,./net/third_party/nss/ssl/sslsnce.c,300,260,1653
C,./third_party/libxslt/libxslt/preproc.c,174,526,1650
C++,./chrome/browser/apps/web_view_browsertest.cc,332,237,1641
C++,./chrome/browser/sync/test/integration/two_client_bookmarks_sync_test.cc,266,130,1636
C/C++ Header,./third_party/wtl/include/atlscrl.h,284,95,1633
C++,./chrome/browser/sync/glue/favicon_cache_unittest.cc,170,139,1632
C++,./chrome/browser/chromeos/login/users/user_manager_impl.cc,283,197,1629
C++,./chrome/browser/extensions/api/downloads/downloads_api.cc,187,117,1627
C++,./chrome/browser/renderer_context_menu/render_view_context_menu.cc,269,111,1622
C,./third_party/libxml/src/xmlunicode.c,208,1351,1620
C++,./chrome/browser/search_engines/template_url_service_sync_unittest.cc,292,328,1618
C++,./chrome/installer/util/shell_util.cc,245,423,1612
C++,./ui/app_list/views/apps_grid_view.cc,338,220,1610
C++,./chrome/browser/download/download_target_determiner_unittest.cc,327,252,1609
C++,./chrome/renderer/printing/print_web_view_helper.cc,279,145,1607
C++,./android_webview/renderer/print_web_view_helper.cc,279,142,1605
HTML,./chrome/test/data/autofill/heuristics/input/05_checkout_overstock.com.html,454,7,1604
C++,./third_party/jsoncpp/overrides/src/lib_json/json_value.cpp,223,105,1602
C/C++ Header,./ppapi/proxy/ppapi_messages.h,241,354,1600
C++,./content/renderer/render_widget.cc,276,203,1600
C/C++ Header,./gpu/command_buffer/client/gles2_implementation_unittest_autogen.h,266,36,1600
C++,./content/browser/indexed_db/indexed_db_leveldb_coding.cc,242,202,1595
C++,./net/disk_cache/blockfile/backend_impl.cc,372,138,1591
